,Behavior_Statistic,Line_Name,Raw_Value,Z_Score,pVal_Greater,pVal_Smaller
40,danglesub_nearfly,R87D09,-0.113265,-1.503278,0.996000,0.004000
41,darea,R87D09,-0.000015,-0.033266,0.520400,0.479600
42,dcenter,R87D09,10.811071,-1.141641,0.970900,0.029100
43,dcenter_move,R87D09,10.571696,-1.756538,0.998100,0.001900
44,dcenter_stop,R87D09,11.332332,0.019076,0.506600,0.493400
45,dcenter_female,R87D09,10.903217,-1.028253,0.956400,0.043600
46,dcenter_male,R87D09,10.728003,-1.032885,0.959400,0.040600
47,ddcenter_nearfly,R87D09,0.581849,1.883861,0.000700,0.999300
48,ddist2wall_nearwall,R87D09,0.021273,0.446109,0.216100,0.783900
49,ddnose2ell_nearfly,R87D09,1.530358,1.595669,0.002100,0.997900
50,ddnose2ell_chase_male,R87D09,-1.549641,-1.038955,0.968700,0.031300
51,dell2nose,R87D09,9.923981,-1.063806,0.963500,0.036500
52,dell2nose_female,R87D09,9.960407,-0.871184,0.929800,0.070200
53,dell2nose_male,R87D09,9.892831,-1.042453,0.961100,0.038900
54,dist2wall,R87D09,8.917389,-2.693160,1.000000,0.000000
55,dist2wall_move,R87D09,7.519666,-2.734083,1.000000,0.000000
56,dist2wall_stop,R87D09,12.454071,-1.965457,1.000000,0.000000
57,dist2wall_walk,R87D09,7.607569,-2.171799,1.000000,0.000000
58,dist2wall_female,R87D09,9.462182,-2.762381,1.000000,0.000000
59,dist2wall_male,R87D09,8.383250,-2.292498,1.000000,0.000000
60,dmax_wing_angle,R87D09,0.004420,-0.401077,0.812600,0.187400
61,dnose2ell_angle_30tomin30,R87D09,10.452500,-1.175314,0.974200,0.025800
62,dnose2ell_angle_30tomin30_female,R87D09,10.587613,-1.053707,0.959500,0.040500
63,dnose2ell_angle_30tomin30_male,R87D09,10.327696,-1.061072,0.962800,0.037200
64,dnose2ell,R87D09,9.906445,-1.083665,0.965500,0.034500
65,dnose2ell_stop,R87D09,10.487143,0.135064,0.427500,0.572500
66,dnose2ell_touch,R87D09,1.062255,-1.643794,0.996400,0.003600
67,dnose2ell_walk,R87D09,10.532169,-1.988023,0.999000,0.001000
68,dnose2ell_female,R87D09,10.000822,-1.058432,0.961800,0.038200
69,dnose2ell_male,R87D09,9.821599,-0.908163,0.940500,0.059500
70,dnose2tail,R87D09,10.785421,-1.116586,0.968100,0.031900
71,dnose2tail_move,R87D09,10.547780,-1.705393,0.997700,0.002300
72,dnose2tail_female,R87D09,10.863959,-1.167033,0.973500,0.026500
73,dnose2tail_male,R87D09,10.716700,-0.860253,0.932400,0.067600
74,dtheta,R87D09,0.002403,0.298495,0.290500,0.709500
75,du_ctr_backup,R87D09,-8.176031,-1.314561,0.986500,0.013500
76,du_ctr_move,R87D09,11.727667,0.828807,0.070900,0.929100
77,du_ctr_walk,R87D09,16.445943,0.476944,0.208900,0.791100
78,du_ctr_female,R87D09,8.452845,2.614569,0.000000,1.000000
79,du_ctr_male,R87D09,8.703199,1.502479,0.007800,0.992200
80,du_ctr_chase_male,R87D09,16.416765,1.117195,0.033000,0.967000
81,duration_backup,R87D09,0.128924,-1.444463,0.993900,0.006100
82,duration_crabwalkextreme,R87D09,0.125969,2.223029,0.000100,0.999900
83,duration_jump,R87D09,0.087039,0.367430,0.273900,0.726100
84,duration_move,R87D09,2.329295,4.810147,0.000000,1.000000
85,duration_pivotcenter,R87D09,0.092758,1.810272,0.000400,0.999600
86,duration_pivottail,R87D09,0.125162,-0.916448,0.944400,0.055600
87,duration_righting,R87D09,0.396618,0.063417,0.432800,0.567200
88,duration_stop,R87D09,0.825871,-0.370362,0.927800,0.072200
89,duration_touch,R87D09,0.168698,-0.526375,0.827000,0.173000
90,duration_walk,R87D09,0.631276,0.202197,0.347100,0.652900
91,duration_wingextension,R87D09,0.247095,-0.004107,0.501400,0.498600
92,duration_winggrooming,R87D09,1.914986,-0.874147,0.936700,0.063300
93,duration_chase_male,R87D09,0.268046,-0.732780,0.929700,0.070300
94,dwing_angle_diff,R87D09,-0.000007,0.415259,0.225500,0.774500
95,attemptedcopulation,R87D09,0.000110,-0.616957,0.934700,0.065300
96,backup,R87D09,0.005413,1.213610,0.020400,0.979600
97,backup_nearfly,R87D09,0.003649,1.606703,0.004600,0.995400
98,backup_nearwall,R87D09,0.005407,1.240616,0.017900,0.982100
99,backup_notnearfly_notnearwall,R87D09,0.000006,-0.742719,0.956200,0.043800
100,chase,R87D09,0.011650,0.038762,0.404200,0.595800
101,chase_notwingextension,R87D09,0.011077,0.164123,0.321700,0.678300
102,copulation,R87D09,0.000000,-0.169929,0.573300,0.426700
103,crabwalkextreme,R87D09,0.005875,4.321070,0.000000,1.000000
104,crabwalkextreme_nearfly,R87D09,0.003287,3.277202,0.000000,1.000000
105,crabwalkextreme_nearwall,R87D09,0.005834,4.542308,0.000000,1.000000
106,crabwalkextreme_notnearfly_notnearwall,R87D09,0.000029,-0.858431,0.954000,0.046000
107,jump,R87D09,0.002610,1.233924,0.028300,0.971700
108,jump_nearfly,R87D09,0.000777,1.636799,0.007900,0.992100
109,jump_nearwall,R87D09,0.001342,1.522294,0.010900,0.989100
110,jump_notnearfly_notnearwall,R87D09,0.001140,0.997473,0.056900,0.943100
111,move_nearfly,R87D09,0.316588,2.471711,0.000100,0.999900
112,move_nearwall,R87D09,0.685730,2.752181,0.000000,1.000000
113,move_notnearfly_notnearwall,R87D09,0.036005,-1.297482,0.995600,0.004400
114,notanybehavior,R87D09,0.161805,-0.411322,0.766000,0.234000
115,pivotcenter,R87D09,0.000857,2.078954,0.001500,0.998500
116,pivotcenter_nearfly,R87D09,0.000408,2.115413,0.001300,0.998700
117,pivotcenter_nearwall,R87D09,0.000663,3.184011,0.000000,1.000000
118,pivotcenter_notnearfly_notnearwall,R87D09,0.000180,0.642820,0.143400,0.856600
119,pivottail,R87D09,0.031610,1.965895,0.000500,0.999500
120,pivottail_nearfly,R87D09,0.016149,2.645907,0.000000,1.000000
121,pivottail_nearwall,R87D09,0.031471,1.978792,0.000500,0.999500
122,pivottail_notnearfly_notnearwall,R87D09,0.000105,0.397112,0.204700,0.795300
123,righting,R87D09,0.002618,-0.393112,0.760400,0.239600
124,righting_nearfly,R87D09,0.000560,-0.943829,0.970100,0.029900
125,righting_nearwall,R87D09,0.001750,-0.572075,0.859100,0.140900
126,righting_notnearfly_notnearwall,R87D09,0.000796,0.335394,0.259800,0.740200
127,stop,R87D09,0.274775,-2.094969,0.999900,0.000100
128,stop_nearfly,R87D09,0.095456,-1.255814,0.993900,0.006100
129,stop_nearwall,R87D09,0.217410,-0.598476,0.855400,0.144600
130,stop_notnearfly_notnearwall,R87D09,0.052855,-1.900261,1.000000,0.000000
131,stop_notwinggrooming,R87D09,0.246408,-1.228060,0.991700,0.008300
132,touch,R87D09,0.036381,1.274709,0.027800,0.972200
133,touch_notchase,R87D09,0.033662,1.597403,0.010900,0.989100
134,walk,R87D09,0.450931,2.522166,0.000700,0.999300
135,walk_nearfly,R87D09,0.172990,3.109949,0.000000,1.000000
136,walk_nearwall,R87D09,0.424671,3.154193,0.000000,1.000000
137,walk_notnearfly_notnearwall,R87D09,0.024214,-0.924608,0.980600,0.019400
138,wingextension,R87D09,0.001178,-0.809549,0.973200,0.026800
139,wingextension_notchase,R87D09,0.000605,-0.963610,0.991600,0.008400
140,wingflick,R87D09,0.000054,-0.653354,0.928000,0.072000
141,winggrooming,R87D09,0.028852,-3.125870,1.000000,0.000000
142,backup_female,R87D09,0.006538,1.719886,0.002400,0.997600
143,chase_female,R87D09,0.001514,1.055434,0.040500,0.959500
144,crabwalkextreme_female,R87D09,0.005617,6.789813,0.000000,1.000000
145,jump_female,R87D09,0.002994,0.935578,0.071100,0.928900
146,pivotcenter_female,R87D09,0.001186,2.434972,0.000500,0.999500
147,pivottail_female,R87D09,0.030242,1.839969,0.001200,0.998800
148,righting_female,R87D09,0.002509,-1.176564,0.991400,0.008600
149,stop_female,R87D09,0.270978,-2.092063,0.999800,0.000200
150,touch_female,R87D09,0.030889,3.071845,0.000100,0.999900
151,walk_female,R87D09,0.465765,3.301580,0.000000,1.000000
152,wingflick_female,R87D09,0.000034,-0.614165,0.888400,0.111600
153,winggrooming_female,R87D09,0.031410,-2.938011,1.000000,0.000000
154,attemptedcopulation_male,R87D09,0.000169,-0.650829,0.948100,0.051900
155,backup_male,R87D09,0.004387,0.481713,0.195700,0.804300
156,chase_male,R87D09,0.021189,-0.017892,0.448600,0.551400
157,crabwalkextreme_male,R87D09,0.006169,2.463591,0.000200,0.999800
158,jump_male,R87D09,0.002237,1.370638,0.018800,0.981200
159,pivotcenter_male,R87D09,0.000548,1.096074,0.042500,0.957500
160,pivottail_male,R87D09,0.033083,1.782900,0.001600,0.998400
161,righting_male,R87D09,0.002685,1.053691,0.053200,0.946800
162,stop_male,R87D09,0.277375,-1.861842,0.999700,0.000300
163,touch_male,R87D09,0.041593,0.481637,0.178900,0.821100
164,walk_male,R87D09,0.437996,1.387198,0.010800,0.989200
165,wingextension_male,R87D09,0.002112,-0.812325,0.974100,0.025900
166,wingflick_male,R87D09,0.000073,-0.604566,0.913700,0.086300
167,winggrooming_male,R87D09,0.025987,-2.358470,1.000000,0.000000
168,max_absdwing_angle,R87D09,1.303238,-1.830151,0.999000,0.001000
169,max_absdwing_angle_wingextension,R87D09,5.460312,-0.278148,0.623800,0.376200
170,max_absdwing_angle_winggrooming,R87D09,4.112824,-1.892331,0.999900,0.000100
171,max_wing_angle,R87D09,0.079991,-1.650399,0.999000,0.001000
172,max_wing_angle_wingextension,R87D09,0.640467,-1.260161,0.957700,0.042300
173,max_wing_angle_winggrooming,R87D09,0.319603,-2.255817,1.000000,0.000000
174,nflies_close,R87D09,0.519299,1.042486,0.050800,0.949200
175,nflies_close_stop,R87D09,0.413882,0.289223,0.266100,0.733900
176,nflies_close_walk,R87D09,0.475850,1.179463,0.034200,0.965800
177,nflies_close_female,R87D09,0.567340,0.979259,0.057800,0.942200
178,nflies_close_male,R87D09,0.473916,1.060024,0.046700,0.953300
179,nflies_close_chase_male,R87D09,1.316419,0.613460,0.108200,0.891800
180,velmag_ctr,R87D09,10.534574,2.555396,0.000100,0.999900
181,velmag_ctr_jump,R87D09,54.747776,1.562427,0.003000,0.997000
182,velmag_ctr_move,R87D09,14.190089,1.216922,0.013000,0.987000
183,velmag_ctr_nearfly,R87D09,9.922348,2.711490,0.000000,1.000000
184,velmag_ctr_nearwall,R87D09,10.711337,1.805399,0.001000,0.999000
185,velmag_ctr_notnearfly_notnearwall,R87D09,10.567104,4.002346,0.000000,1.000000
186,velmag_ctr_walk,R87D09,17.753937,0.813635,0.079400,0.920600
187,velmag_ctr_female,R87D09,10.394546,2.871564,0.000000,1.000000
188,velmag_ctr_male,R87D09,10.693821,1.964982,0.000800,0.999200
189,velmag_ctr_chase_male,R87D09,17.115149,1.222560,0.022900,0.977100
190,veltoward_nose2ell_nearfly,R87D09,0.024769,0.096177,0.418000,0.582000
191,veltoward_nose2ell_chase_male,R87D09,0.520266,0.008665,0.519600,0.480400
192,wing_angle_diff,R87D09,0.029217,-2.198550,1.000000,0.000000
193,wing_angle_diff_wingextension,R87D09,0.688543,-1.901280,0.992600,0.007400
194,wing_angle_imbalance,R87D09,0.130764,-0.343600,0.741800,0.258200
195,wing_anglel,R87D09,-0.013150,1.057770,0.016800,0.983200
196,wing_angler,R87D09,0.016067,-2.716478,1.000000,0.000000
0,absangle2wall_move,R87D10,1.318984,-0.642748,0.874600,0.125400
1,absangle2wall_nearwall,R87D10,1.378514,-0.179066,0.602100,0.397900
2,absangle2wall_stop,R87D10,1.670129,-0.130764,0.571900,0.428100
3,absanglefrom1to2_nose2ell_nearfly,R87D10,1.550736,0.272458,0.306200,0.693800
4,absanglefrom1to2_nose2ell_stop_nearfly,R87D10,1.544027,0.319669,0.275400,0.724600
5,absanglefrom1to2_nose2ell_touch,R87D10,0.747348,1.477910,0.007200,0.992800
6,absdangle2wall_nearwall,R87D10,1.533079,-0.450619,0.792200,0.207800
7,absdtheta,R87D10,1.414069,-0.290768,0.711000,0.289000
8,absdtheta_pivottail,R87D10,5.050158,-0.972042,0.960700,0.039300
9,absdtheta_walk,R87D10,1.623320,-0.260222,0.679200,0.320800
10,absdv_cor_crabwalkextreme,R87D10,4.445312,-0.985079,0.960300,0.039700
11,absdv_cor_move,R87D10,2.868682,-0.629975,0.880600,0.119400
12,absdv_cor_nearfly,R87D10,1.880666,0.133709,0.412700,0.587300
13,absdv_cor_nearwall,R87D10,2.193886,-0.208789,0.656300,0.343700
14,absdv_cor_notnearfly_notnearwall,R87D10,0.866260,-0.280401,0.681400,0.318600
15,absdv_cor_walk,R87D10,3.284405,-1.105352,0.976900,0.023100
16,absphidiff_nose2ell_chase_male,R87D10,0.427849,-0.495357,0.816800,0.183200
17,absthetadiff_nose2ell_nearfly,R87D10,1.671043,1.078216,0.016300,0.983700
18,absthetadiff_nose2ell_touch,R87D10,1.853656,1.307386,0.006400,0.993600
19,absthetadiff_nose2ell_nearfly_female,R87D10,1.708437,1.167940,0.011100,0.988900
20,absthetadiff_nose2ell_touch_female,R87D10,1.927350,0.856731,0.059500,0.940500
21,absthetadiff_nose2ell_chase_male,R87D10,0.358383,-0.092085,0.539100,0.460900
22,absthetadiff_nose2ell_nearfly_male,R87D10,1.638859,0.985610,0.026500,0.973500
23,absthetadiff_nose2ell_touch_male,R87D10,1.791869,1.039052,0.024300,0.975700
24,absthetadiff_nose2ell_wingextension_male,R87D10,1.054489,0.057923,0.395400,0.604600
25,absyaw_move,R87D10,0.487948,-1.765621,0.998200,0.001800
26,angleonclosestfly_nearfly,R87D10,-0.349848,1.603483,0.002200,0.997800
27,angleonclosestfly_stop_nearfly,R87D10,-0.323609,1.777590,0.001300,0.998700
28,angleonclosestfly_touch,R87D10,-0.305019,1.063350,0.037400,0.962600
29,angleonclosestfly_nearfly_female,R87D10,-0.350777,1.394731,0.002700,0.997300
30,angleonclosestfly_touch_female,R87D10,-0.338247,0.947092,0.053900,0.946100
31,angleonclosestfly_chase_male,R87D10,0.008297,0.405891,0.246700,0.753300
32,angleonclosestfly_nearfly_male,R87D10,-0.348753,0.571991,0.158700,0.841300
33,angleonclosestfly_touch_male,R87D10,-0.274613,0.494166,0.190800,0.809200
34,angleonclosestfly_wingextension_male,R87D10,-0.197509,-0.238044,0.686700,0.313300
35,anglesub,R87D10,0.186255,-0.785464,0.930100,0.069900
36,corfrac_maj_pivottail,R87D10,-0.700321,-0.914643,0.961600,0.038400
37,dangle2wall_nearwall,R87D10,0.021353,-1.241111,0.992600,0.007400
38,danglesub_nearfly,R87D10,-0.106477,-0.540272,0.819100,0.180900
39,darea,R87D10,0.000009,0.874389,0.072200,0.927800
40,dcenter,R87D10,11.181877,0.066934,0.453200,0.546800
41,dcenter_move,R87D10,10.987966,-0.157451,0.601100,0.398900
42,dcenter_stop,R87D10,11.508285,0.363732,0.271700,0.728300
43,dcenter_female,R87D10,11.212025,-0.061325,0.540900,0.459100
44,dcenter_male,R87D10,11.165202,0.186215,0.373500,0.626500
45,ddcenter_nearfly,R87D10,0.489105,0.195708,0.378000,0.622000
46,ddist2wall_nearwall,R87D10,0.015095,-1.385272,0.994400,0.005600
47,ddnose2ell_nearfly,R87D10,1.426969,0.557836,0.173400,0.826600
48,ddnose2ell_chase_male,R87D10,-1.646030,-1.299080,0.985400,0.014600
49,dell2nose,R87D10,10.275458,0.098288,0.433700,0.566300
50,dell2nose_female,R87D10,10.236413,0.016171,0.489600,0.510400
51,dell2nose_male,R87D10,10.321574,0.170146,0.381400,0.618600
52,dist2wall,R87D10,10.532831,-0.890191,0.948000,0.052000
53,dist2wall_move,R87D10,8.401138,-1.417587,0.995100,0.004900
54,dist2wall_stop,R87D10,14.674465,-0.279265,0.667900,0.332100
55,dist2wall_walk,R87D10,8.391038,-1.235577,0.988500,0.011500
56,dist2wall_female,R87D10,11.187526,-0.986494,0.966500,0.033500
57,dist2wall_male,R87D10,9.993407,-0.605746,0.855200,0.144800
58,dmax_wing_angle,R87D10,0.003706,-0.530453,0.878900,0.121100
